Statistic Label,Month,Age Group,Sex,UNIT,VALUE
Seasonally Adjusted Monthly Unemployment Rate,2021 June,15 - 24 years,Female,%,15.1
Seasonally Adjusted Monthly Unemployment Rate,2021 June,15 - 74 years,Both sexes,%,6.4
Seasonally Adjusted Monthly Unemployment Rate,2021 June,15 - 74 years,Male,%,6.4
Seasonally Adjusted Monthly Unemployment Rate,2021 June,15 - 74 years,Female,%,6.3
Seasonally Adjusted Monthly Unemployment Rate,2021 June,25 - 74 years,Both sexes,%,5.1
Seasonally Adjusted Monthly Unemployment Rate,2021 June,25 - 74 years,Male,%,5.2
Seasonally Adjusted Monthly Unemployment Rate,2021 June,25 - 74 years,Female,%,5
Seasonally Adjusted Monthly Unemployment Rate,2021 July,15 - 24 years,Both sexes,%,12.3
Seasonally Adjusted Monthly Unemployment Rate,2021 July,15 - 24 years,Male,%,12.9
Seasonally Adjusted Monthly Unemployment Rate,2021 July,15 - 24 years,Female,%,11.7
Seasonally Adjusted Monthly Unemployment Rate,2021 July,15 - 74 years,Both sexes,%,5.8
Seasonally Adjusted Monthly Unemployment Rate,2021 July,15 - 74 years,Male,%,5.9
Seasonally Adjusted Monthly Unemployment Rate,2021 July,15 - 74 years,Female,%,5.7
Seasonally Adjusted Monthly Unemployment Rate,2021 July,25 - 74 years,Both sexes,%,4.8
Seasonally Adjusted Monthly Unemployment Rate,2021 July,25 - 74 years,Male,%,4.9
Seasonally Adjusted Monthly Unemployment Rate,2021 July,25 - 74 years,Female,%,4.7
Seasonally Adjusted Monthly Unemployment Rate,2021 August,15 - 24 years,Both sexes,%,10.5
Seasonally Adjusted Monthly Unemployment Rate,2021 August,15 - 24 years,Male,%,10.9
Seasonally Adjusted Monthly Unemployment Rate,2021 August,15 - 24 years,Female,%,10.2
Seasonally Adjusted Monthly Unemployment Rate,2021 August,15 - 74 years,Both sexes,%,5.4
Seasonally Adjusted Monthly Unemployment Rate,2021 August,15 - 74 years,Male,%,5.4
Seasonally Adjusted Monthly Unemployment Rate,2021 August,15 - 74 years,Female,%,5.4
Seasonally Adjusted Monthly Unemployment Rate,2021 August,25 - 74 years,Both sexes,%,4.6
Seasonally Adjusted Monthly Unemployment Rate,2021 August,25 - 74 years,Male,%,4.7
Seasonally Adjusted Monthly Unemployment Rate,2021 August,25 - 74 years,Female,%,4.6
Seasonally Adjusted Monthly Unemployment Rate,2021 September,15 - 24 years,Both sexes,%,10.5
Seasonally Adjusted Monthly Unemployment Rate,2021 September,15 - 24 years,Male,%,11
Seasonally Adjusted Monthly Unemployment Rate,2021 September,15 - 24 years,Female,%,9.9
Seasonally Adjusted Monthly Unemployment Rate,2021 September,15 - 74 years,Both sexes,%,5.2
Seasonally Adjusted Monthly Unemployment Rate,2021 September,15 - 74 years,Male,%,5.3
Seasonally Adjusted Monthly Unemployment Rate,2021 September,15 - 74 years,Female,%,5.1
Seasonally Adjusted Monthly Unemployment Rate,2021 September,25 - 74 years,Both sexes,%,4.4
Seasonally Adjusted Monthly Unemployment Rate,2021 September,25 - 74 years,Male,%,4.4
Seasonally Adjusted Monthly Unemployment Rate,2021 September,25 - 74 years,Female,%,4.3
Seasonally Adjusted Monthly Unemployment Rate,2021 October,15 - 24 years,Both sexes,%,11.9
Seasonally Adjusted Monthly Unemployment Rate,2021 October,15 - 24 years,Male,%,12.2
Seasonally Adjusted Monthly Unemployment Rate,2021 October,15 - 24 years,Female,%,11.5
Seasonally Adjusted Monthly Unemployment Rate,2021 October,15 - 74 years,Both sexes,%,5.3
Seasonally Adjusted Monthly Unemployment Rate,2021 October,15 - 74 years,Male,%,5.3
Seasonally Adjusted Monthly Unemployment Rate,2021 October,15 - 74 years,Female,%,5.2
Seasonally Adjusted Monthly Unemployment Rate,2021 October,25 - 74 years,Both sexes,%,4.3
Seasonally Adjusted Monthly Unemployment Rate,2021 October,25 - 74 years,Male,%,4.3
Seasonally Adjusted Monthly Unemployment Rate,2021 October,25 - 74 years,Female,%,4.2
Seasonally Adjusted Monthly Unemployment Rate,2021 November,15 - 24 years,Both sexes,%,12.9
Seasonally Adjusted Monthly Unemployment Rate,2021 November,15 - 24 years,Male,%,13.4
Seasonally Adjusted Monthly Unemployment Rate,2021 November,15 - 24 years,Female,%,12.4
Seasonally Adjusted Monthly Unemployment Rate,2021 November,15 - 74 years,Both sexes,%,5.3
Seasonally Adjusted Monthly Unemployment Rate,2021 November,15 - 74 years,Male,%,5.3
Seasonally Adjusted Monthly Unemployment Rate,2021 November,15 - 74 years,Female,%,5.3
Seasonally Adjusted Monthly Unemployment Rate,2021 November,25 - 74 years,Both sexes,%,4.1
Seasonally Adjusted Monthly Unemployment Rate,2021 November,25 - 74 years,Male,%,4.2
Seasonally Adjusted Monthly Unemployment Rate,2021 November,25 - 74 years,Female,%,4.1
Seasonally Adjusted Monthly Unemployment Rate,2021 December,15 - 24 years,Both sexes,%,11.4
Seasonally Adjusted Monthly Unemployment Rate,2021 December,15 - 24 years,Male,%,11.6
Seasonally Adjusted Monthly Unemployment Rate,2021 December,15 - 24 years,Female,%,11.1
Seasonally Adjusted Monthly Unemployment Rate,2021 December,15 - 74 years,Both sexes,%,5.1
Seasonally Adjusted Monthly Unemployment Rate,2021 December,15 - 74 years,Male,%,5.1
Seasonally Adjusted Monthly Unemployment Rate,2021 December,15 - 74 years,Female,%,5
Seasonally Adjusted Monthly Unemployment Rate,2021 December,25 - 74 years,Both sexes,%,4.1
Seasonally Adjusted Monthly Unemployment Rate,2021 December,25 - 74 years,Male,%,4.2
Seasonally Adjusted Monthly Unemployment Rate,2021 December,25 - 74 years,Female,%,4.1
Seasonally Adjusted Monthly Unemployment Rate,2022 January,15 - 24 years,Both sexes,%,9.9
Seasonally Adjusted Monthly Unemployment Rate,2022 January,15 - 24 years,Male,%,9.7
Seasonally Adjusted Monthly Unemployment Rate,2022 January,15 - 24 years,Female,%,10.1
Seasonally Adjusted Monthly Unemployment Rate,2022 January,15 - 74 years,Both sexes,%,5
Seasonally Adjusted Monthly Unemployment Rate,2022 January,15 - 74 years,Male,%,5.1
Seasonally Adjusted Monthly Unemployment Rate,2022 January,15 - 74 years,Female,%,5
Seasonally Adjusted Monthly Unemployment Rate,2022 January,25 - 74 years,Both sexes,%,4.3
Seasonally Adjusted Monthly Unemployment Rate,2022 January,25 - 74 years,Male,%,4.4
Seasonally Adjusted Monthly Unemployment Rate,2022 January,25 - 74 years,Female,%,4.2
Seasonally Adjusted Monthly Unemployment Rate,2022 February,15 - 24 years,Both sexes,%,8.5
Seasonally Adjusted Monthly Unemployment Rate,2022 February,15 - 24 years,Male,%,8
Seasonally Adjusted Monthly Unemployment Rate,2022 February,15 - 24 years,Female,%,8.9
Seasonally Adjusted Monthly Unemployment Rate,2022 February,15 - 74 years,Both sexes,%,4.7
Seasonally Adjusted Monthly Unemployment Rate,2022 February,15 - 74 years,Male,%,4.8
Seasonally Adjusted Monthly Unemployment Rate,2022 February,15 - 74 years,Female,%,4.6
Seasonally Adjusted Monthly Unemployment Rate,2022 February,25 - 74 years,Both sexes,%,4.1
Seasonally Adjusted Monthly Unemployment Rate,2022 February,25 - 74 years,Male,%,4.3
Seasonally Adjusted Monthly Unemployment Rate,2022 February,25 - 74 years,Female,%,4
Seasonally Adjusted Monthly Unemployment Rate,2022 March,15 - 24 years,Both sexes,%,8.6
Seasonally Adjusted Monthly Unemployment Rate,2022 March,15 - 24 years,Male,%,8.8
Seasonally Adjusted Monthly Unemployment Rate,2022 March,15 - 24 years,Female,%,8.3
Seasonally Adjusted Monthly Unemployment Rate,2022 March,15 - 74 years,Both sexes,%,5
Seasonally Adjusted Monthly Unemployment Rate,2022 March,15 - 74 years,Male,%,5
Seasonally Adjusted Monthly Unemployment Rate,2022 March,15 - 74 years,Female,%,4.9
Seasonally Adjusted Monthly Unemployment Rate,2022 March,25 - 74 years,Both sexes,%,4.4
Seasonally Adjusted Monthly Unemployment Rate,2022 March,25 - 74 years,Male,%,4.5
Seasonally Adjusted Monthly Unemployment Rate,2022 March,25 - 74 years,Female,%,4.4
Seasonally Adjusted Monthly Unemployment Rate,2022 April,15 - 24 years,Both sexes,%,9
Seasonally Adjusted Monthly Unemployment Rate,2022 April,15 - 24 years,Male,%,9.7
Seasonally Adjusted Monthly Unemployment Rate,2022 April,15 - 24 years,Female,%,8.3
Seasonally Adjusted Monthly Unemployment Rate,2022 April,15 - 74 years,Both sexes,%,4.5
Seasonally Adjusted Monthly Unemployment Rate,2022 April,15 - 74 years,Male,%,4.4
Seasonally Adjusted Monthly Unemployment Rate,2022 April,15 - 74 years,Female,%,4.5
Seasonally Adjusted Monthly Unemployment Rate,2022 April,25 - 74 years,Both sexes,%,3.8
Seasonally Adjusted Monthly Unemployment Rate,2022 April,25 - 74 years,Male,%,3.7
Seasonally Adjusted Monthly Unemployment Rate,2022 April,25 - 74 years,Female,%,3.9
Seasonally Adjusted Monthly Unemployment Rate,2022 May,15 - 24 years,Both sexes,%,9.3
Seasonally Adjusted Monthly Unemployment Rate,2022 May,15 - 24 years,Male,%,10.3
Seasonally Adjusted Monthly Unemployment Rate,2022 May,15 - 24 years,Female,%,8.3
Seasonally Adjusted Monthly Unemployment Rate,2022 May,15 - 74 years,Both sexes,%,4.2
Seasonally Adjusted Monthly Unemployment Rate,2022 May,15 - 74 years,Male,%,4.1
Seasonally Adjusted Monthly Unemployment Rate,2022 May,15 - 74 years,Female,%,4.2
Seasonally Adjusted Monthly Unemployment Rate,2022 May,25 - 74 years,Both sexes,%,3.4
Seasonally Adjusted Monthly Unemployment Rate,2022 May,25 - 74 years,Male,%,3.2
Seasonally Adjusted Monthly Unemployment Rate,2022 May,25 - 74 years,Female,%,3.6
Seasonally Adjusted Monthly Unemployment Rate,2022 June,15 - 24 years,Both sexes,%,10.2
Seasonally Adjusted Monthly Unemployment Rate,2022 June,15 - 24 years,Male,%,10.5
Seasonally Adjusted Monthly Unemployment Rate,2022 June,15 - 24 years,Female,%,9.8
Seasonally Adjusted Monthly Unemployment Rate,2022 June,15 - 74 years,Both sexes,%,4.1
Seasonally Adjusted Monthly Unemployment Rate,2022 June,15 - 74 years,Male,%,3.9
Seasonally Adjusted Monthly Unemployment Rate,2022 June,15 - 74 years,Female,%,4.4
Seasonally Adjusted Monthly Unemployment Rate,2022 June,25 - 74 years,Both sexes,%,3.3
Seasonally Adjusted Monthly Unemployment Rate,2022 June,25 - 74 years,Male,%,3
Seasonally Adjusted Monthly Unemployment Rate,2022 June,25 - 74 years,Female,%,3.5
Seasonally Adjusted Monthly Unemployment Rate,2022 July,15 - 24 years,Both sexes,%,10.8
Seasonally Adjusted Monthly Unemployment Rate,2022 July,15 - 24 years,Male,%,10.7
Seasonally Adjusted Monthly Unemployment Rate,2022 July,15 - 24 years,Female,%,10.9
Seasonally Adjusted Monthly Unemployment Rate,2022 July,15 - 74 years,Both sexes,%,4.2
Seasonally Adjusted Monthly Unemployment Rate,2022 July,15 - 74 years,Male,%,4
Seasonally Adjusted Monthly Unemployment Rate,2022 July,15 - 74 years,Female,%,4.4
Seasonally Adjusted Monthly Unemployment Rate,2022 July,25 - 74 years,Both sexes,%,3.2
Seasonally Adjusted Monthly Unemployment Rate,2022 July,25 - 74 years,Male,%,3.1
Seasonally Adjusted Monthly Unemployment Rate,2022 July,25 - 74 years,Female,%,3.4
Seasonally Adjusted Monthly Unemployment Rate,2022 August,15 - 24 years,Both sexes,%,11.1
Seasonally Adjusted Monthly Unemployment Rate,2022 August,15 - 24 years,Male,%,10.4
Seasonally Adjusted Monthly Unemployment Rate,2022 August,15 - 24 years,Female,%,11.8
Seasonally Adjusted Monthly Unemployment Rate,2022 August,15 - 74 years,Both sexes,%,4.3
Seasonally Adjusted Monthly Unemployment Rate,2022 August,15 - 74 years,Male,%,4
Seasonally Adjusted Monthly Unemployment Rate,2022 August,15 - 74 years,Female,%,4.6
Seasonally Adjusted Monthly Unemployment Rate,2022 August,25 - 74 years,Both sexes,%,3.3
Seasonally Adjusted Monthly Unemployment Rate,2022 August,25 - 74 years,Male,%,3.2
Seasonally Adjusted Monthly Unemployment Rate,2022 August,25 - 74 years,Female,%,3.5
Seasonally Adjusted Monthly Unemployment Rate,2022 September,15 - 24 years,Both sexes,%,11
Seasonally Adjusted Monthly Unemployment Rate,2022 September,15 - 24 years,Male,%,10.6
Seasonally Adjusted Monthly Unemployment Rate,2022 September,15 - 24 years,Female,%,11.5
Seasonally Adjusted Monthly Unemployment Rate,2022 September,15 - 74 years,Both sexes,%,4.2
Seasonally Adjusted Monthly Unemployment Rate,2022 September,15 - 74 years,Male,%,4
Seasonally Adjusted Monthly Unemployment Rate,2022 September,15 - 74 years,Female,%,4.5
Seasonally Adjusted Monthly Unemployment Rate,2022 September,25 - 74 years,Both sexes,%,3.3
Seasonally Adjusted Monthly Unemployment Rate,2022 September,25 - 74 years,Male,%,3.2
Seasonally Adjusted Monthly Unemployment Rate,2022 September,25 - 74 years,Female,%,3.4
Seasonally Adjusted Monthly Unemployment Rate,2022 October,15 - 24 years,Both sexes,%,10.9
Seasonally Adjusted Monthly Unemployment Rate,2022 October,15 - 24 years,Male,%,10.7
Seasonally Adjusted Monthly Unemployment Rate,2022 October,15 - 24 years,Female,%,11.1
Seasonally Adjusted Monthly Unemployment Rate,2022 October,15 - 74 years,Both sexes,%,4.4
Seasonally Adjusted Monthly Unemployment Rate,2022 October,15 - 74 years,Male,%,4.2
Seasonally Adjusted Monthly Unemployment Rate,2022 October,15 - 74 years,Female,%,4.7
Seasonally Adjusted Monthly Unemployment Rate,2022 October,25 - 74 years,Both sexes,%,3.5
Seasonally Adjusted Monthly Unemployment Rate,2022 October,25 - 74 years,Male,%,3.3
Seasonally Adjusted Monthly Unemployment Rate,2022 October,25 - 74 years,Female,%,3.8
Seasonally Adjusted Monthly Unemployment Rate,2022 November,15 - 24 years,Both sexes,%,11.1
Seasonally Adjusted Monthly Unemployment Rate,2022 November,15 - 24 years,Male,%,11.4
Seasonally Adjusted Monthly Unemployment Rate,2022 November,15 - 24 years,Female,%,10.7
Seasonally Adjusted Monthly Unemployment Rate,2022 November,15 - 74 years,Both sexes,%,4.5
Seasonally Adjusted Monthly Unemployment Rate,2022 November,15 - 74 years,Male,%,4.3
Seasonally Adjusted Monthly Unemployment Rate,2022 November,15 - 74 years,Female,%,4.7
Seasonally Adjusted Monthly Unemployment Rate,2022 November,25 - 74 years,Both sexes,%,3.6
Seasonally Adjusted Monthly Unemployment Rate,2022 November,25 - 74 years,Male,%,3.4
Seasonally Adjusted Monthly Unemployment Rate,2022 November,25 - 74 years,Female,%,3.8
Seasonally Adjusted Monthly Unemployment Rate,2022 December,15 - 24 years,Both sexes,%,10.2
Seasonally Adjusted Monthly Unemployment Rate,2022 December,15 - 24 years,Male,%,10.7
Seasonally Adjusted Monthly Unemployment Rate,2022 December,15 - 24 years,Female,%,9.6
Seasonally Adjusted Monthly Unemployment Rate,2022 December,15 - 74 years,Both sexes,%,4.3
Seasonally Adjusted Monthly Unemployment Rate,2022 December,15 - 74 years,Male,%,4.3
Seasonally Adjusted Monthly Unemployment Rate,2022 December,15 - 74 years,Female,%,4.4
Seasonally Adjusted Monthly Unemployment Rate,2022 December,25 - 74 years,Both sexes,%,3.5
Seasonally Adjusted Monthly Unemployment Rate,2022 December,25 - 74 years,Male,%,3.4
Seasonally Adjusted Monthly Unemployment Rate,2022 December,25 - 74 years,Female,%,3.6
Seasonally Adjusted Monthly Unemployment Rate,2023 January,15 - 24 years,Both sexes,%,10.5
Seasonally Adjusted Monthly Unemployment Rate,2023 January,15 - 24 years,Male,%,11.3
Seasonally Adjusted Monthly Unemployment Rate,2023 January,15 - 24 years,Female,%,9.7
Seasonally Adjusted Monthly Unemployment Rate,2023 January,15 - 74 years,Both sexes,%,4.3
Seasonally Adjusted Monthly Unemployment Rate,2023 January,15 - 74 years,Male,%,4.5
Seasonally Adjusted Monthly Unemployment Rate,2023 January,15 - 74 years,Female,%,4.1
Seasonally Adjusted Monthly Unemployment Rate,2023 January,25 - 74 years,Both sexes,%,3.4
Seasonally Adjusted Monthly Unemployment Rate,2023 January,25 - 74 years,Male,%,3.5
Seasonally Adjusted Monthly Unemployment Rate,2023 January,25 - 74 years,Female,%,3.3
Seasonally Adjusted Monthly Unemployment Rate,2023 February,15 - 24 years,Both sexes,%,10.5
Seasonally Adjusted Monthly Unemployment Rate,2023 February,15 - 24 years,Male,%,11.3
Seasonally Adjusted Monthly Unemployment Rate,2023 February,15 - 24 years,Female,%,9.7
Seasonally Adjusted Monthly Unemployment Rate,2023 February,15 - 74 years,Both sexes,%,4.2
Seasonally Adjusted Monthly Unemployment Rate,2023 February,15 - 74 years,Male,%,4.5
Seasonally Adjusted Monthly Unemployment Rate,2023 February,15 - 74 years,Female,%,3.9
Seasonally Adjusted Monthly Unemployment Rate,2023 February,25 - 74 years,Both sexes,%,3.3
Seasonally Adjusted Monthly Unemployment Rate,2023 February,25 - 74 years,Male,%,3.5
Seasonally Adjusted Monthly Unemployment Rate,2023 February,25 - 74 years,Female,%,3
Seasonally Adjusted Monthly Unemployment Rate,2023 March,15 - 24 years,Both sexes,%,10.2
Seasonally Adjusted Monthly Unemployment Rate,2023 March,15 - 24 years,Male,%,10.9
Seasonally Adjusted Monthly Unemployment Rate,2023 March,15 - 24 years,Female,%,9.4
Seasonally Adjusted Monthly Unemployment Rate,2023 March,15 - 74 years,Both sexes,%,4.1
Seasonally Adjusted Monthly Unemployment Rate,2023 March,15 - 74 years,Male,%,4.4
Seasonally Adjusted Monthly Unemployment Rate,2023 March,15 - 74 years,Female,%,3.8
Seasonally Adjusted Monthly Unemployment Rate,2023 March,25 - 74 years,Both sexes,%,3.2
Seasonally Adjusted Monthly Unemployment Rate,2023 March,25 - 74 years,Male,%,3.5
Seasonally Adjusted Monthly Unemployment Rate,2023 March,25 - 74 years,Female,%,2.9
Seasonally Adjusted Monthly Unemployment Rate,2023 April,15 - 24 years,Both sexes,%,10
Seasonally Adjusted Monthly Unemployment Rate,2023 April,15 - 24 years,Male,%,10.3
Seasonally Adjusted Monthly Unemployment Rate,2023 April,15 - 24 years,Female,%,9.6
Seasonally Adjusted Monthly Unemployment Rate,2023 April,15 - 74 years,Both sexes,%,4.1
Seasonally Adjusted Monthly Unemployment Rate,2023 April,15 - 74 years,Male,%,4.2
Seasonally Adjusted Monthly Unemployment Rate,2023 April,15 - 74 years,Female,%,3.9
Seasonally Adjusted Monthly Unemployment Rate,2023 April,25 - 74 years,Both sexes,%,3.2
Seasonally Adjusted Monthly Unemployment Rate,2023 April,25 - 74 years,Male,%,3.4
Seasonally Adjusted Monthly Unemployment Rate,2023 April,25 - 74 years,Female,%,3
Seasonally Adjusted Monthly Unemployment Rate,2023 May,15 - 24 years,Both sexes,%,10
Seasonally Adjusted Monthly Unemployment Rate,2023 May,15 - 24 years,Male,%,10.3
Seasonally Adjusted Monthly Unemployment Rate,2023 May,15 - 24 years,Female,%,9.8
Seasonally Adjusted Monthly Unemployment Rate,2023 May,15 - 74 years,Both sexes,%,4.1
Seasonally Adjusted Monthly Unemployment Rate,2023 May,15 - 74 years,Male,%,4.3
Seasonally Adjusted Monthly Unemployment Rate,2023 May,15 - 74 years,Female,%,4
Seasonally Adjusted Monthly Unemployment Rate,2023 May,25 - 74 years,Both sexes,%,3.3
Seasonally Adjusted Monthly Unemployment Rate,2023 May,25 - 74 years,Male,%,3.4
